Date,Item_Sales,Avg_Price,Max_Temp,Min_Temp,Avg_Temp,Precipitation,Store_Hours
2022-12-19,197.0,5.525736040609137,36.0,27.0,30.7,0.0,12.0
2022-12-20,204.0,5.643382352941177,36.0,26.0,30.0,0.0,12.0
2022-12-21,163.0,5.69159509202454,37.0,22.0,29.3,0.0,12.0
2022-12-22,220.0,5.702636363636364,42.0,29.0,34.8,0.0,12.0
2022-12-23,183.0,5.457213114754099,56.0,12.0,42.8,1.61,12.5
2022-12-24,22.0,4.555000000000001,14.0,5.0,9.3,0.52,12.5
2022-12-25,0.0,,24.0,9.0,16.0,0.0,
2022-12-26,177.0,5.787853107344633,29.0,15.0,21.9,0.0,12.0
2022-12-27,202.0,5.766188118811881,32.0,23.0,26.0,0.0,12.0
2022-12-28,236.0,5.747627118644068,40.0,20.0,31.9,0.0,12.0
2022-12-29,263.0,5.722585551330798,52.0,35.0,40.5,0.0,12.0
2022-12-30,285.0,5.805824561403509,62.0,39.0,49.8,0.0,12.5
2022-12-31,182.0,5.567032967032968,53.0,48.0,51.3,0.0,12.5
2023-01-01,0.0,,53.0,38.0,46.2,0.38,
2023-01-02,60.0,5.541833333333333,48.0,36.0,40.5,0.0,12.0
2023-01-03,201.0,5.863582089552239,40.0,37.0,38.4,0.0,12.0
2023-01-04,193.0,5.760569948186529,45.0,39.0,41.4,0.59,12.0
2023-01-05,199.0,5.96643216080402,43.0,33.0,38.0,0.26,12.0
2023-01-06,263.0,5.9030038022813685,34.0,32.0,32.8,0.01,12.5
2023-01-07,272.0,5.955698529411765,38.0,29.0,33.9,0.41,12.5
2023-01-08,291.0,6.076151202749141,36.0,21.0,27.8,0.0,12.0
2023-01-09,215.0,5.847813953488372,37.0,27.0,31.6,0.0,12.0
2023-01-10,206.0,5.6756796116504855,38.0,25.0,33.4,0.0,12.0
2023-01-11,206.0,5.842087378640777,32.0,19.0,25.7,0.0,12.0
2023-01-12,174.0,6.034022988505748,42.0,27.0,31.5,0.0,12.0
2023-01-13,310.0,5.849935483870968,56.0,34.0,48.5,1.03,12.5
2023-01-14,269.0,5.954460966542751,33.0,29.0,29.9,0.12,12.5
2023-01-15,330.0,5.899363636363637,36.0,29.0,31.5,0.0,12.0
2023-01-16,183.0,5.535956284153006,31.0,28.0,29.4,0.03,12.0
2023-01-17,190.0,5.928315789473685,44.0,29.0,36.7,0.06,12.0
2023-01-18,179.0,5.989832402234637,47.0,38.0,40.8,0.01,12.0
2023-01-19,227.0,5.924977973568282,38.0,33.0,34.3,0.01,12.0
2023-01-20,265.0,6.007735849056604,34.0,29.0,32.1,1.08,12.5
2023-01-21,329.0,5.796747720364742,31.0,27.0,28.9,0.2,12.5
2023-01-22,276.0,5.936014492753623,32.0,26.0,30.5,0.0,12.0
2023-01-23,115.0,6.357826086956521,34.0,28.0,32.2,0.83,12.0
2023-01-24,155.0,6.032,34.0,27.0,31.6,0.28,12.0
2023-01-25,224.0,5.964910714285715,33.0,28.0,31.1,0.0,12.0
2023-01-26,193.0,6.15341968911917,45.0,31.0,39.1,1.13,12.0
2023-01-27,246.0,5.619146341463415,37.0,27.0,31.3,0.0,12.5
2023-01-28,257.0,5.9624513618677035,46.0,27.0,36.7,0.0,12.5
2023-01-29,311.0,6.083183279742766,49.0,35.0,41.9,0.0,12.0
2023-01-30,231.0,5.75995670995671,47.0,34.0,40.4,0.0,12.0
2023-01-31,210.0,5.821380952380952,37.0,21.0,30.3,0.04,12.0
2023-02-01,189.0,6.03079365079365,29.0,17.0,22.3,0.0,12.0
2023-02-02,194.0,5.842886597938144,35.0,17.0,26.4,0.0,12.0
2023-02-03,184.0,6.1048913043478255,29.0,-10.0,11.8,0.0,12.5
2023-02-04,248.0,6.036612903225806,15.0,-13.0,1.0,0.0,12.5
2023-02-05,314.0,5.983089171974522,47.0,15.0,34.2,0.0,12.0
2023-02-06,155.0,5.975612903225807,46.0,30.0,38.3,0.0,12.0
2023-02-07,203.0,5.715024630541873,36.0,23.0,30.1,0.0,12.0
2023-02-08,238.0,5.794663865546219,44.0,33.0,37.5,0.05,12.0
2023-02-09,206.0,5.747281553398058,45.0,33.0,40.0,0.0,12.0
2023-02-10,260.0,5.889961538461539,56.0,39.0,48.5,0.01,12.5
2023-02-11,337.0,5.807032640949555,41.0,29.0,34.5,0.0,12.5
2023-02-12,243.0,5.892880658436214,47.0,29.0,37.8,0.0,12.0
2023-02-13,163.0,5.524294478527608,43.0,33.0,37.3,0.0,12.0
2023-02-14,237.0,5.769113924050632,48.0,33.0,40.8,0.0,12.0
2023-02-15,166.0,5.6726506024096395,58.0,35.0,47.3,0.0,12.0
2023-02-16,179.0,5.829776536312849,57.0,49.0,53.5,0.0,12.0
2023-02-17,281.0,6.02185053380783,57.0,22.0,44.8,0.02,12.5
2023-02-18,309.0,5.926278317152104,36.0,19.0,27.4,0.11,12.5
2023-02-19,387.0,5.953100775193798,46.0,26.0,37.0,0.0,12.0
2023-02-20,294.0,5.860714285714286,55.0,41.0,47.4,0.0,12.0
2023-02-21,207.0,5.6577777777777785,40.0,32.0,34.2,0.14,12.0
2023-02-22,205.0,5.622731707317073,37.0,28.0,32.8,0.08,12.0
2023-02-23,165.0,5.777515151515152,32.0,23.0,26.9,0.68,12.0
2023-02-24,257.0,5.782256809338521,33.0,17.0,27.7,0.07,12.5
2023-02-25,231.0,5.964285714285714,18.0,11.0,15.8,0.0,12.5
2023-02-26,292.0,6.031267123287671,33.0,17.0,25.5,0.05,12.0
2023-02-27,211.0,5.7617061611374405,32.0,22.0,26.7,0.01,12.0
2023-02-28,138.0,6.099927536231884,33.0,23.0,28.9,0.22,12.0
2023-03-01,204.0,5.888333333333334,40.0,25.0,33.7,0.21,12.0
2023-03-02,210.0,5.935714285714286,41.0,33.0,35.3,0.39,12.0
2023-03-03,261.0,5.705517241379311,42.0,30.0,34.8,0.12,12.5
2023-03-04,302.0,6.186556291390728,34.0,29.0,32.2,0.47,12.5
2023-03-05,309.0,5.858446601941748,41.0,27.0,34.9,0.16,12.0
2023-03-06,230.0,5.805913043478261,44.0,32.0,37.8,0.0,12.0
2023-03-07,198.0,5.815101010101011,35.0,26.0,30.8,0.0,12.0
2023-03-08,211.0,5.619431279620853,43.0,25.0,34.4,0.0,12.0
2023-03-09,228.0,5.592412280701754,46.0,30.0,37.5,0.0,12.0
2023-03-10,299.0,5.91685618729097,47.0,28.0,38.2,0.0,12.5
2023-03-11,369.0,5.863983739837399,36.0,32.0,33.8,0.2,12.5
2023-03-12,369.0,5.887506775067751,33.0,33.0,33.0,0.0,12.0
2023-03-13,183.0,5.747267759562842,39.0,32.0,34.7,0.0,12.0
2023-03-14,200.0,6.229450000000001,35.0,32.0,33.1,1.45,12.0
2023-03-15,194.0,5.982319587628866,38.0,32.0,33.6,0.75,12.0
2023-03-16,227.0,5.742863436123349,46.0,28.0,37.5,0.0,12.0
2023-03-17,336.0,5.908630952380952,51.0,38.0,44.4,0.0,12.5
2023-03-18,396.0,5.862323232323233,49.0,34.0,42.2,0.0,12.5
2023-03-19,326.0,5.921625766871165,33.0,25.0,29.3,0.0,12.0
2023-03-20,220.0,5.848363636363636,48.0,23.0,35.3,0.0,12.0
2023-03-21,298.0,5.822785234899329,55.0,32.0,44.7,0.0,12.0
2023-03-22,275.0,5.732181818181819,60.0,37.0,47.4,0.0,12.0
2023-03-23,261.0,5.739425287356322,59.0,45.0,50.5,0.0,12.0
2023-03-24,310.0,5.672064516129032,50.0,37.0,43.3,0.04,12.5
2023-03-25,358.0,5.972821229050279,38.0,32.0,35.6,0.0,12.5
2023-03-26,452.0,5.925973451327433,54.0,37.0,42.1,0.2,12.0
2023-03-27,295.0,5.87535593220339,56.0,34.0,45.2,0.0,12.0
2023-03-28,269.0,5.837732342007435,46.0,36.0,38.5,0.38,12.0
2023-03-29,315.0,5.774857142857143,50.0,29.0,40.6,0.0,12.0
2023-03-30,289.0,5.8042560553633225,38.0,26.0,32.0,0.0,12.0
2023-03-31,347.0,5.985072046109511,49.0,25.0,36.1,0.0,12.5
2023-04-01,375.0,6.174133333333334,63.0,35.0,46.9,0.2,12.5
2023-04-02,438.0,5.86027397260274,50.0,33.0,40.6,0.41,12.0
2023-04-03,298.0,5.918959731543624,53.0,29.0,41.6,0.0,12.0
2023-04-04,350.0,5.9116,66.0,41.0,51.9,0.0,12.0
2023-04-05,288.0,5.811527777777778,48.0,36.0,40.5,0.0,12.0
2023-04-06,396.0,5.946186868686869,68.0,36.0,46.0,0.0,12.0
2023-04-07,328.0,5.783841463414634,52.0,38.0,45.5,0.0,12.5
2023-04-08,379.0,5.8112664907651705,49.0,29.0,39.6,0.0,12.5
2023-04-09,246.0,6.006463414634146,52.0,32.0,41.8,0.0,12.0
2023-04-10,396.0,4.499545454545454,63.0,35.0,49.3,0.0,12.0
2023-04-11,449.0,4.651581291759466,72.0,48.0,61.5,0.0,12.0
2023-04-12,443.0,4.767878103837472,72.0,58.0,65.0,0.0,12.0
2023-04-13,572.0,5.008881118881119,86.0,56.0,72.7,0.0,12.0
2023-04-14,593.0,5.048853288364249,89.0,59.0,74.6,0.0,12.5
2023-04-15,456.0,5.4828289473684215,74.0,48.0,61.4,0.0,12.5
2023-04-16,435.0,5.361724137931034,59.0,51.0,54.6,0.0,12.0
2023-04-17,341.0,5.236656891495601,54.0,48.0,51.6,0.0,12.0
2023-04-18,296.0,5.006486486486486,51.0,45.0,47.5,0.06,12.0
2023-04-19,335.0,5.205253731343284,44.0,37.0,41.4,0.0,12.0
2023-04-20,395.0,5.247265822784811,64.0,35.0,49.1,0.0,12.0
2023-04-21,476.0,5.3275210084033615,66.0,42.0,50.8,0.0,12.5
2023-04-22,443.0,5.312099322799097,54.0,44.0,47.2,0.0,12.5
2023-04-23,390.0,5.410794871794872,50.0,44.0,46.8,1.09,12.0
2023-04-24,313.0,5.734504792332268,55.0,43.0,48.3,1.18,12.0
2023-04-25,256.0,5.865234375,56.0,41.0,48.1,0.0,12.0
2023-04-26,319.0,5.8271159874608145,55.0,42.0,46.7,0.0,12.0
2023-04-27,322.0,6.0467701863354035,55.0,41.0,45.9,0.0,12.0
2023-04-28,302.0,5.969933774834438,60.0,44.0,51.3,0.0,12.5
2023-04-29,419.0,5.983293556085919,52.0,45.0,47.3,0.0,12.5
2023-04-30,352.0,6.066761363636363,52.0,46.0,47.2,0.54,12.0
2023-05-01,322.0,5.9747826086956515,58.0,46.0,53.7,1.69,12.0
2023-05-02,269.0,5.816505576208178,52.0,43.0,45.9,0.13,12.0
2023-05-03,342.0,5.894093567251462,51.0,39.0,45.5,0.26,12.0
2023-05-04,316.0,5.973829113924051,48.0,40.0,43.9,0.2,12.0
2023-05-05,351.0,5.888945868945869,59.0,44.0,49.0,0.0,12.5
2023-05-06,497.0,5.885211267605634,70.0,48.0,59.3,0.01,12.5
2023-05-07,523.0,5.876022944550669,74.0,53.0,63.7,0.0,12.0
2023-05-08,348.0,5.886120689655172,70.0,54.0,61.7,0.03,12.0
2023-05-09,274.0,5.976058394160584,63.0,46.0,54.5,0.0,12.0
2023-05-10,376.0,6.05125,69.0,43.0,57.3,0.0,12.0
2023-05-11,346.0,5.915606936416185,76.0,55.0,65.7,0.0,12.0
2023-05-12,427.0,5.848665105386417,81.0,58.0,69.3,0.0,12.5
2023-05-13,450.0,5.9548,78.0,59.0,68.9,0.0,12.5
2023-05-14,465.0,5.884473118279569,64.0,47.0,56.0,0.0,12.0
2023-05-15,298.0,5.885268456375838,69.0,46.0,58.8,0.0,12.0
2023-05-16,297.0,5.934377104377105,77.0,56.0,64.1,0.0,12.0
2023-05-17,289.0,5.879204152249135,62.0,39.0,49.5,0.0,12.0
2023-05-18,331.0,5.870785498489426,61.0,35.0,48.8,0.0,12.0
2023-05-19,357.0,5.875042016806722,66.0,43.0,55.0,0.0,12.5
2023-05-20,372.0,6.0918817204301074,64.0,48.0,59.9,0.0,12.5
2023-05-21,483.0,6.050559006211181,70.0,53.0,61.8,1.53,12.0
2023-05-22,332.0,5.9700903614457825,66.0,50.0,59.7,0.0,12.0
2023-05-23,333.0,5.914564564564564,67.0,47.0,56.5,0.0,12.0
2023-05-24,295.0,5.792338983050848,74.0,48.0,58.7,0.0,12.0
2023-05-25,339.0,5.774041297935103,63.0,45.0,53.0,0.17,12.0
2023-05-26,423.0,5.847872340425532,70.0,46.0,58.6,0.0,12.5
2023-05-27,450.0,5.8623111111111115,77.0,50.0,65.3,0.0,12.5
2023-05-28,531.0,5.952184557438795,83.0,58.0,70.9,0.0,12.0
2023-05-29,468.0,6.108867521367521,71.0,52.0,63.5,0.0,12.0
2023-05-30,277.0,5.883357400722022,70.0,44.0,57.8,0.0,12.0
2023-05-31,332.0,5.83710843373494,79.0,48.0,65.2,0.0,12.0
2023-06-01,436.0,5.770779816513762,88.0,57.0,73.7,0.0,12.0
2023-06-02,383.0,5.858224543080939,88.0,59.0,72.2,0.0,12.5
2023-06-03,218.0,5.724266055045871,59.0,45.0,50.0,0.13,12.5
2023-06-04,404.0,5.9857178217821785,54.0,45.0,48.5,0.0,12.0
2023-06-05,299.0,5.78685618729097,63.0,48.0,54.4,0.07,12.0
2023-06-06,314.0,5.764872611464968,72.0,54.0,61.8,0.0,12.0
2023-06-07,331.0,5.801389728096677,61.0,50.0,56.0,0.0,12.0
2023-06-08,283.0,6.0145583038869255,62.0,50.0,54.9,0.0,12.0
2023-06-09,353.0,5.75784702549575,65.0,49.0,57.0,0.0,12.5
2023-06-10,346.0,5.897080924855491,67.0,50.0,58.5,0.37,12.5
2023-06-11,497.0,5.97036217303823,78.0,56.0,68.7,0.08,12.0
2023-06-12,382.0,5.723324607329843,78.0,59.0,66.8,0.0,12.0
2023-06-13,340.0,5.853,78.0,63.0,67.6,0.15,12.0
2023-06-14,296.0,5.830608108108108,75.0,56.0,62.6,0.01,12.0
2023-06-15,397.0,5.798942065491183,74.0,56.0,64.2,0.18,12.0
2023-06-16,388.0,5.800025773195876,77.0,62.0,67.9,0.0,12.5
2023-06-17,331.0,5.755468277945619,66.0,57.0,60.3,0.03,12.5
2023-06-18,427.0,5.955878220140515,73.0,56.0,63.1,1.38,12.0
2023-06-19,299.0,5.992408026755853,69.0,54.0,63.3,0.0,12.0
2023-06-20,304.0,5.984506578947368,71.0,57.0,62.7,0.01,12.0
2023-06-21,352.0,5.933494318181818,69.0,55.0,60.7,0.06,12.0
2023-06-22,316.0,5.949303797468355,73.0,54.0,61.2,0.0,12.0
2023-06-23,388.0,5.847731958762886,77.0,58.0,67.7,0.0,12.5
2023-06-24,337.0,6.0491394658753705,73.0,66.0,69.8,0.0,12.5
2023-06-25,496.0,5.851733870967742,82.0,68.0,73.9,0.52,12.0
2023-06-26,340.0,5.764911764705882,79.0,66.0,71.0,0.0,12.0
2023-06-27,370.0,5.748459459459459,74.0,66.0,68.8,0.81,12.0
2023-06-28,354.0,5.876892655367232,76.0,65.0,69.1,0.02,12.0
2023-06-29,430.0,5.805116279069767,76.0,61.0,68.1,0.91,12.0
2023-06-30,401.0,5.89221945137157,81.0,64.0,72.2,0.0,12.5
2023-07-01,396.0,5.8819191919191915,79.0,63.0,68.0,0.0,12.5
2023-07-02,359.0,6.039470752089136,75.0,62.0,67.0,0.27,12.0
2023-07-03,391.0,5.8757033248081845,79.0,63.0,68.2,3.21,12.0
2023-07-04,421.0,5.987149643705464,73.0,69.0,70.6,0.44,12.0
2023-07-05,356.0,5.734494382022472,87.0,68.0,74.2,0.13,12.0
2023-07-06,376.0,5.866675531914893,88.0,72.0,80.1,0.0,12.0
2023-07-07,394.0,5.783274111675127,84.0,67.0,74.9,0.0,12.5
2023-07-08,396.0,5.813813131313132,85.0,72.0,76.6,0.0,12.5
2023-07-09,426.0,5.9763849765258215,79.0,70.0,72.9,0.0,12.0
2023-07-10,235.0,5.923744680851064,75.0,64.0,69.6,0.13,12.0
2023-07-11,374.0,5.870641711229946,83.0,63.0,72.6,2.64,12.0
2023-07-12,377.0,5.855676392572945,87.0,69.0,77.1,0.0,12.0
2023-07-13,379.0,5.750026385224274,83.0,65.0,74.5,0.01,12.0
2023-07-14,398.0,5.952412060301508,78.0,65.0,69.8,0.79,12.5
2023-07-15,412.0,5.916990291262136,84.0,71.0,75.1,0.37,12.5
2023-07-16,409.0,6.031564792176039,76.0,72.0,73.6,0.3,12.0
2023-07-17,322.0,5.760093167701863,84.0,71.0,76.1,1.16,12.0
2023-07-18,319.0,5.69705329153605,82.0,0.0,71.0,0.0,12.0
2023-07-19,350.0,5.848257142857142,80.0,68.0,72.3,0.44,12.0
2023-07-20,364.0,5.840082417582417,82.0,67.0,74.3,0.0,12.0
2023-07-21,296.0,5.839222972972974,77.0,64.0,68.7,0.0,12.5
2023-07-22,357.0,6.004481792717087,79.0,61.0,67.5,1.23,12.5
2023-07-23,400.0,6.068025,81.0,65.0,73.3,0.0,12.0
2023-07-24,281.0,5.804448398576512,81.0,67.0,74.3,0.0,12.0
2023-07-25,252.0,5.868809523809524,80.0,66.0,71.3,0.0,12.0
2023-07-26,311.0,5.944598070739549,83.0,64.0,73.4,0.38,12.0
2023-07-27,364.0,5.943681318681318,86.0,66.0,74.3,0.0,12.0
2023-07-28,327.0,5.873975535168196,86.0,70.0,78.0,0.0,12.5
2023-07-29,359.0,5.895933147632312,83.0,64.0,74.3,0.0,12.5
2023-07-30,480.0,6.111958333333333,73.0,57.0,64.8,0.8,12.0
2023-07-31,291.0,5.912268041237113,77.0,60.0,67.6,0.0,12.0
2023-08-01,307.0,5.729641693811075,72.0,60.0,66.8,0.0,12.0
2023-08-02,255.0,5.89964705882353,73.0,71.0,72.0,0.0,12.0
2023-08-03,316.0,5.7543354430379745,76.0,63.0,70.1,0.0,12.0
2023-08-04,292.0,6.068424657534247,74.0,63.0,68.1,0.0,12.5
2023-08-05,393.0,5.92295165394402,80.0,65.0,70.8,0.0,12.5
2023-08-06,416.0,5.845432692307692,79.0,64.0,71.3,0.0,12.0
2023-08-07,227.0,5.826607929515418,69.0,63.0,66.2,0.0,12.0
2023-08-08,268.0,5.8866044776119395,81.0,65.0,73.5,0.0,12.0
2023-08-09,263.0,5.509277566539924,79.0,65.0,69.7,0.23,12.0
2023-08-10,263.0,5.936996197718631,77.0,64.0,69.5,0.0,12.0
2023-08-11,292.0,5.809041095890411,77.0,63.0,68.7,1.34,12.5
2023-08-12,305.0,5.801573770491803,80.0,59.0,70.8,0.0,12.5
2023-08-13,350.0,5.9956000000000005,82.0,67.0,73.5,0.02,12.0
2023-08-14,248.0,6.0387903225806445,79.0,62.0,71.3,0.04,12.0
2023-08-15,223.0,5.867443946188341,70.0,64.0,66.4,0.54,12.0
2023-08-16,241.0,5.849004149377593,68.0,64.0,65.2,0.41,12.0
2023-08-17,253.0,5.745454545454545,73.0,65.0,66.9,0.03,12.0
2023-08-18,284.0,5.837992957746479,80.0,62.0,68.7,0.01,12.5
2023-08-19,273.0,5.873076923076923,68.0,57.0,63.2,1.12,12.5
2023-08-20,369.0,6.0695392953929534,78.0,59.0,68.9,0.0,12.0
2023-08-21,243.0,5.653991769547325,82.0,65.0,72.7,0.0,12.0
2023-08-22,276.0,5.754528985507246,77.0,59.0,67.7,0.03,12.0
2023-08-23,297.0,5.923973063973064,73.0,60.0,65.9,0.0,12.0
2023-08-24,258.0,5.792713178294574,72.0,60.0,64.3,0.0,12.0
2023-08-25,297.0,6.006296296296296,70.0,61.0,66.2,1.15,12.5
2023-08-26,346.0,5.952109826589595,81.0,69.0,71.4,0.38,12.5
2023-08-27,372.0,6.036720430107526,75.0,65.0,69.0,0.0,12.0
2023-08-28,291.0,5.878041237113402,74.0,61.0,67.5,0.0,12.0
2023-08-29,322.0,5.838695652173913,76.0,63.0,70.0,0.0,12.0
2023-08-30,295.0,5.83328813559322,78.0,63.0,69.5,0.1,12.0
2023-08-31,297.0,5.891717171717171,72.0,58.0,64.1,0.14,12.0
2023-09-01,346.0,5.778121387283237,72.0,56.0,62.9,0.0,12.5
2023-09-02,350.0,6.0083142857142855,76.0,54.0,65.3,0.0,12.5
2023-09-03,457.0,6.02671772428884,81.0,61.0,71.0,0.0,12.0
2023-09-04,397.0,5.927959697732998,85.0,69.0,76.5,0.0,12.0
2023-09-05,255.0,5.716823529411765,85.0,73.0,78.9,0.0,12.0
2023-09-06,313.0,5.882044728434504,87.0,74.0,79.8,0.0,12.0
2023-09-07,375.0,5.882693333333333,90.0,74.0,80.2,0.0,12.0
2023-09-08,354.0,5.8316384180790966,82.0,67.0,74.1,0.0,12.5
2023-09-09,370.0,6.109594594594595,82.0,66.0,72.8,0.18,12.5
2023-09-10,372.0,6.056854838709677,78.0,68.0,69.7,0.01,12.0
2023-09-11,301.0,4.680996677740864,78.0,66.0,69.1,0.72,12.0
2023-09-12,278.0,4.891726618705036,77.0,65.0,68.3,2.5,12.0
2023-09-13,356.0,5.1201123595505615,69.0,64.0,66.5,0.0,12.0
2023-09-14,343.0,5.155889212827988,71.0,59.0,62.6,0.0,12.0
2023-09-15,405.0,5.179950617283951,64.0,53.0,58.5,0.0,12.5
2023-09-16,375.0,5.261013333333333,69.0,57.0,61.9,0.0,12.5
2023-09-17,439.0,5.3387243735763095,74.0,53.0,62.8,0.0,12.0
2023-09-18,269.0,5.010408921933085,63.0,61.0,61.9,0.1,12.0
2023-09-19,254.0,5.231771653543307,67.0,56.0,61.3,1.5,12.0
2023-09-20,304.0,5.092598684210526,69.0,52.0,59.6,0.0,12.0
2023-09-21,303.0,5.066864686468647,70.0,52.0,61.7,0.0,12.0
2023-09-22,340.0,5.388823529411765,66.0,52.0,58.9,0.0,12.5
2023-09-23,293.0,5.439726962457337,57.0,51.0,53.2,0.0,12.5
2023-09-24,399.0,5.66516290726817,58.0,53.0,55.8,0.09,12.0
2023-09-25,193.0,5.937305699481866,58.0,53.0,55.3,0.67,12.0
2023-09-26,209.0,5.796794258373206,59.0,49.0,53.8,0.14,12.0
2023-09-27,272.0,5.889742647058823,64.0,48.0,55.2,0.0,12.0
2023-09-28,292.0,5.975616438356164,66.0,48.0,54.0,0.0,12.0
2023-09-29,288.0,6.146840277777778,54.0,48.0,50.7,0.18,12.5
2023-09-30,321.0,5.999595015576324,59.0,50.0,54.1,2.09,12.5
2023-10-01,327.0,5.9316819571865445,73.0,55.0,64.2,0.0,12.0
2023-10-02,244.0,5.562172131147541,70.0,55.0,63.4,0.0,12.0
2023-10-03,318.0,5.738522012578616,79.0,53.0,67.8,0.0,12.0
2023-10-04,346.0,5.817052023121388,81.0,65.0,73.4,0.0,12.0
2023-10-05,289.0,6.010692041522491,75.0,58.0,64.1,0.0,12.0
2023-10-06,305.0,5.57855737704918,67.0,60.0,62.7,0.0,12.5
2023-10-07,246.0,5.986585365853658,68.0,53.0,61.9,0.69,12.5
2023-10-08,314.0,5.996783439490446,59.0,47.0,51.6,0.66,12.0
2023-10-09,215.0,5.668976744186046,57.0,41.0,49.4,0.0,12.0
2023-10-10,194.0,5.861185567010309,60.0,43.0,51.9,0.0,12.0
2023-10-11,274.0,5.787773722627737,64.0,47.0,54.8,0.0,12.0
2023-10-12,222.0,5.554144144144144,65.0,49.0,56.7,0.0,12.0
2023-10-13,230.0,5.691695652173912,59.0,44.0,51.3,0.0,12.5
2023-10-14,305.0,5.822032786885246,55.0,46.0,50.4,0.0,12.5
2023-10-15,316.0,5.985253164556962,57.0,45.0,49.7,0.0,12.0
2023-10-16,186.0,5.989569892473118,56.0,45.0,49.9,0.01,12.0
2023-10-17,170.0,5.624117647058823,57.0,44.0,51.6,0.15,12.0
2023-10-18,200.0,5.85895,60.0,49.0,53.3,0.0,12.0
2023-10-19,224.0,5.801830357142856,61.0,48.0,53.0,0.02,12.0
2023-10-20,286.0,5.9523426573426566,62.0,50.0,54.8,0.0,12.5
2023-10-21,268.0,6.062574626865672,59.0,52.0,56.0,0.23,12.5
2023-10-22,256.0,6.025,52.0,42.0,48.5,1.18,12.0
2023-10-23,184.0,5.621956521739131,57.0,42.0,48.0,0.0,12.0
2023-10-24,186.0,5.9229032258064525,58.0,42.0,49.9,0.0,12.0
2023-10-25,220.0,5.954545454545454,73.0,48.0,60.0,0.0,12.0
2023-10-26,245.0,5.750489795918367,75.0,62.0,66.9,0.0,12.0
2023-10-27,277.0,5.864043321299639,75.0,62.0,66.6,0.0,12.5
2023-10-28,328.0,6.106829268292683,78.0,56.0,66.5,0.0,12.5
2023-10-29,241.0,6.138796680497926,55.0,43.0,45.9,0.0,12.0
2023-10-30,162.0,5.940061728395062,49.0,43.0,46.5,0.65,12.0
2023-10-31,149.0,5.965234899328858,46.0,33.0,40.5,0.22,12.0
2023-11-01,185.0,5.896864864864865,42.0,32.0,37.0,0.0,12.0
2023-11-02,175.0,5.989028571428571,43.0,27.0,34.8,0.0,12.0
2023-11-03,257.0,6.125447470817121,53.0,34.0,43.8,0.0,12.5
2023-11-04,286.0,5.992447552447552,56.0,40.0,48.1,0.0,12.5
2023-11-05,323.0,6.021083591331269,57.0,42.0,49.7,0.0,12.0
2023-11-06,161.0,5.999565217391304,47.0,37.0,43.2,0.0,12.0
2023-11-07,208.0,6.015769230769231,63.0,44.0,51.6,0.06,12.0
2023-11-08,153.0,6.070196078431373,46.0,34.0,37.8,0.0,12.0
2023-11-09,209.0,6.315933014354067,42.0,33.0,36.2,0.0,12.0
2023-11-10,223.0,5.898878923766817,48.0,36.0,41.4,0.08,12.5
2023-11-11,299.0,6.017257525083612,46.0,30.0,39.3,0.0,12.5
2023-11-12,289.0,6.125363321799308,39.0,27.0,32.0,0.0,12.0
2023-11-13,180.0,5.963222222222222,41.0,24.0,32.4,0.0,12.0
2023-11-14,200.0,5.82455,45.0,32.0,37.8,0.03,12.0
2023-11-15,205.0,6.059512195121951,47.0,29.0,40.0,0.0,12.0
2023-11-16,229.0,6.160698689956332,58.0,40.0,48.5,0.0,12.0
2023-11-17,277.0,5.951841155234657,61.0,39.0,50.6,0.0,12.5
2023-11-18,274.0,5.984306569343066,54.0,32.0,48.0,0.0,12.5
2023-11-19,359.0,6.159303621169917,48.0,30.0,37.8,0.04,12.0
2023-11-20,182.0,6.016153846153847,36.0,27.0,31.4,0.0,12.0
2023-11-21,219.0,6.091552511415525,37.0,25.0,32.0,0.0,12.0
2023-11-22,187.0,6.075187165775401,45.0,32.0,38.3,0.69,12.0
2023-11-23,0.0,,47.0,39.0,42.1,0.27,
2023-11-24,180.0,6.014944444444445,44.0,25.0,37.2,0.0,12.5
2023-11-25,200.0,5.9673,35.0,20.0,27.2,0.0,12.5
2023-11-26,225.0,5.914888888888888,41.0,27.0,36.7,0.0,12.0
2023-11-27,159.0,5.992327044025157,48.0,32.0,42.1,0.29,12.0
2023-11-28,172.0,6.006511627906976,34.0,26.0,30.5,0.01,12.0
2023-11-29,166.0,5.893674698795181,31.0,22.0,27.1,0.0,12.0
2023-11-30,188.0,5.981914893617021,44.0,27.0,35.3,0.0,12.0
2023-12-01,310.0,6.009612903225807,51.0,36.0,42.9,0.0,12.5
2023-12-02,264.0,5.965833333333333,46.0,42.0,44.0,0.08,12.5
2023-12-03,293.0,6.113856655290102,44.0,36.0,40.0,0.01,12.0
2023-12-04,195.0,6.122153846153846,49.0,37.0,40.1,0.82,12.0
2023-12-05,208.0,5.909519230769231,37.0,28.0,32.9,0.03,12.0
2023-12-06,179.0,5.841005586592178,34.0,23.0,29.1,0.0,12.0
2023-12-07,190.0,6.340684210526316,29.0,19.0,24.3,0.0,12.0
2023-12-08,239.0,6.042803347280334,40.0,27.0,35.1,0.0,12.5
2023-12-09,296.0,6.16652027027027,49.0,35.0,43.3,0.0,12.5
2023-12-10,270.0,6.071888888888889,60.0,44.0,50.7,0.0,12.0
2023-12-11,202.0,6.116881188118811,59.0,32.0,42.2,2.38,12.0
